Bucket,P_Usage,OP_Usage,MinDateTime,MaxDateTime,Minutes
2023-02-24T09:15:00.000000,0.11527377521613832,0.0,2023-02-24T09:16:00.000000,2023-02-24T09:30:00.000000,15
2023-02-24T09:30:00.000000,0.11527377521613832,0.0,2023-02-24T09:31:00.000000,2023-02-24T09:45:00.000000,15
2023-02-24T09:45:00.000000,0.11527377521613832,0.0,2023-02-24T09:46:00.000000,2023-02-24T10:00:00.000000,15
2023-02-24T10:00:00.000000,0.11527377521613832,0.0,2023-02-24T10:01:00.000000,2023-02-24T10:15:00.000000,15
2023-02-24T10:15:00.000000,0.11527377521613832,0.0,2023-02-24T10:16:00.000000,2023-02-24T10:30:00.000000,15
2023-02-24T10:30:00.000000,0.11527377521613832,0.0,2023-02-24T10:31:00.000000,2023-02-24T10:45:00.000000,15
2023-02-24T10:45:00.000000,0.11527377521613832,0.0,2023-02-24T10:46:00.000000,2023-02-24T11:00:00.000000,15
2023-02-24T11:00:00.000000,0.11527377521613832,0.0,2023-02-24T11:01:00.000000,2023-02-24T11:15:00.000000,15
2023-02-24T11:15:00.000000,0.11527377521613832,0.0,2023-02-24T11:16:00.000000,2023-02-24T11:30:00.000000,15
2023-02-24T11:30:00.000000,0.11527377521613832,0.0,2023-02-24T11:31:00.000000,2023-02-24T11:45:00.000000,15
2023-02-24T11:45:00.000000,0.11527377521613832,0.0,2023-02-24T11:46:00.000000,2023-02-24T12:00:00.000000,15
2023-02-24T12:00:00.000000,0.11527377521613832,0.0,2023-02-24T12:01:00.000000,2023-02-24T12:15:00.000000,15
2023-02-24T12:15:00.000000,0.11527377521613832,0.0,2023-02-24T12:16:00.000000,2023-02-24T12:30:00.000000,15
2023-02-24T12:30:00.000000,0.11527377521613832,0.0,2023-02-24T12:31:00.000000,2023-02-24T12:45:00.000000,15
2023-02-24T12:45:00.000000,0.11527377521613832,0.0,2023-02-24T12:46:00.000000,2023-02-24T13:00:00.000000,15
2023-02-24T13:00:00.000000,0.11527377521613832,0.0,2023-02-24T13:01:00.000000,2023-02-24T13:15:00.000000,15
2023-02-24T13:15:00.000000,0.11527377521613832,0.0,2023-02-24T13:16:00.000000,2023-02-24T13:30:00.000000,15
2023-02-24T13:30:00.000000,0.11527377521613832,0.0,2023-02-24T13:31:00.000000,2023-02-24T13:45:00.000000,15
2023-02-24T13:45:00.000000,0.11527377521613832,0.0,2023-02-24T13:46:00.000000,2023-02-24T14:00:00.000000,15
2023-02-24T14:00:00.000000,0.11527377521613832,0.0,2023-02-24T14:01:00.000000,2023-02-24T14:15:00.000000,15
2023-02-24T14:15:00.000000,0.11527377521613832,0.0,2023-02-24T14:16:00.000000,2023-02-24T14:30:00.000000,15
2023-02-24T14:30:00.000000,0.11527377521613832,0.0,2023-02-24T14:31:00.000000,2023-02-24T14:45:00.000000,15
2023-02-24T14:45:00.000000,0.11527377521613832,0.0,2023-02-24T14:46:00.000000,2023-02-24T15:00:00.000000,15
2023-02-24T15:00:00.000000,0.11527377521613832,0.0,2023-02-24T15:01:00.000000,2023-02-24T15:15:00.000000,15
2023-02-24T15:15:00.000000,0.12989604586082684,0.0,2023-02-24T15:16:00.000000,2023-02-24T15:30:00.000000,15
2023-02-24T15:30:00.000000,0.2249408050513023,0.0,2023-02-24T15:31:00.000000,2023-02-24T15:45:00.000000,15
2023-02-24T15:45:00.000000,0.2249408050513023,0.0,2023-02-24T15:46:00.000000,2023-02-24T16:00:00.000000,15
2023-02-24T16:00:00.000000,0.2249408050513023,0.0,2023-02-24T16:01:00.000000,2023-02-24T16:15:00.000000,15
2023-02-24T16:15:00.000000,0.2249408050513023,0.0,2023-02-24T16:16:00.000000,2023-02-24T16:30:00.000000,15
2023-02-24T16:30:00.000000,0.2249408050513023,0.0,2023-02-24T16:31:00.000000,2023-02-24T16:45:00.000000,15
2023-02-24T16:45:00.000000,0.2249408050513023,0.0,2023-02-24T16:46:00.000000,2023-02-24T17:00:00.000000,15
2023-02-24T17:00:00.000000,0.2249408050513023,0.0,2023-02-24T17:01:00.000000,2023-02-24T17:15:00.000000,15
2023-02-24T17:15:00.000000,0.2249408050513023,0.0,2023-02-24T17:16:00.000000,2023-02-24T17:30:00.000000,15
2023-02-24T17:30:00.000000,0.2249408050513023,0.0,2023-02-24T17:31:00.000000,2023-02-24T17:45:00.000000,15
2023-02-24T17:45:00.000000,0.2249408050513023,0.0,2023-02-24T17:46:00.000000,2023-02-24T18:00:00.000000,15
2023-02-24T18:00:00.000000,0.2249408050513023,0.0,2023-02-24T18:01:00.000000,2023-02-24T18:15:00.000000,15
2023-02-24T18:15:00.000000,0.2249408050513023,0.0,2023-02-24T18:16:00.000000,2023-02-24T18:30:00.000000,15
2023-02-24T18:30:00.000000,0.2249408050513023,0.0,2023-02-24T18:31:00.000000,2023-02-24T18:45:00.000000,15
2023-02-24T18:45:00.000000,0.2249408050513023,0.0,2023-02-24T18:46:00.000000,2023-02-24T19:00:00.000000,15
2023-02-24T19:00:00.000000,0.2249408050513023,0.0,2023-02-24T19:01:00.000000,2023-02-24T19:15:00.000000,15
2023-02-24T19:15:00.000000,0.2249408050513023,0.0,2023-02-24T19:16:00.000000,2023-02-24T19:30:00.000000,15
2023-02-24T19:30:00.000000,0.2249408050513023,0.0,2023-02-24T19:31:00.000000,2023-02-24T19:45:00.000000,15
2023-02-24T19:45:00.000000,0.2249408050513023,0.0,2023-02-24T19:46:00.000000,2023-02-24T20:00:00.000000,15
2023-02-24T20:00:00.000000,0.2249408050513023,0.0,2023-02-24T20:01:00.000000,2023-02-24T20:15:00.000000,15
2023-02-24T20:15:00.000000,0.2249408050513023,0.0,2023-02-24T20:16:00.000000,2023-02-24T20:30:00.000000,15
2023-02-24T20:30:00.000000,0.2249408050513023,0.0,2023-02-24T20:31:00.000000,2023-02-24T20:45:00.000000,15
2023-02-24T20:45:00.000000,0.2249408050513023,0.0,2023-02-24T20:46:00.000000,2023-02-24T21:00:00.000000,15
2023-02-24T21:00:00.000000,0.2249408050513023,0.0,2023-02-24T21:01:00.000000,2023-02-24T21:15:00.000000,15
2023-02-24T21:15:00.000000,0.2249408050513023,0.0,2023-02-24T21:16:00.000000,2023-02-24T21:30:00.000000,15
2023-02-24T21:30:00.000000,0.2249408050513023,0.0,2023-02-24T21:31:00.000000,2023-02-24T21:45:00.000000,15
2023-02-24T21:45:00.000000,0.2249408050513023,0.0,2023-02-24T21:46:00.000000,2023-02-24T22:00:00.000000,15
2023-02-24T22:00:00.000000,0.2249408050513023,0.0,2023-02-24T22:01:00.000000,2023-02-24T22:15:00.000000,15
2023-02-24T22:15:00.000000,0.2249408050513023,0.0,2023-02-24T22:16:00.000000,2023-02-24T22:30:00.000000,15
2023-02-24T22:30:00.000000,0.2249408050513023,0.0,2023-02-24T22:31:00.000000,2023-02-24T22:45:00.000000,15
2023-02-24T22:45:00.000000,0.2249408050513023,0.0,2023-02-24T22:46:00.000000,2023-02-24T23:00:00.000000,15
2023-02-24T23:00:00.000000,0.2249408050513023,0.0,2023-02-24T23:01:00.000000,2023-02-24T23:15:00.000000,15
2023-02-24T23:15:00.000000,0.2249408050513023,0.0,2023-02-24T23:16:00.000000,2023-02-24T23:30:00.000000,15
2023-02-24T23:30:00.000000,0.0,0.3571428571428571,2023-02-24T23:31:00.000000,2023-02-24T23:45:00.000000,15
2023-02-24T23:45:00.000000,0.0,0.3571428571428571,2023-02-24T23:46:00.000000,2023-02-25T00:00:00.000000,15
2023-02-25T00:00:00.000000,0.0,0.3571428571428571,2023-02-25T00:01:00.000000,2023-02-25T00:15:00.000000,15
2023-02-25T00:15:00.000000,0.0,0.3571428571428571,2023-02-25T00:16:00.000000,2023-02-25T00:30:00.000000,15
2023-02-25T00:30:00.000000,0.0,0.3571428571428571,2023-02-25T00:31:00.000000,2023-02-25T00:45:00.000000,15
2023-02-25T00:45:00.000000,0.0,0.3571428571428571,2023-02-25T00:46:00.000000,2023-02-25T01:00:00.000000,15
2023-02-25T01:00:00.000000,0.0,0.3571428571428571,2023-02-25T01:01:00.000000,2023-02-25T01:15:00.000000,15
2023-02-25T01:15:00.000000,0.0,0.3571428571428571,2023-02-25T01:16:00.000000,2023-02-25T01:30:00.000000,15
2023-02-25T01:30:00.000000,0.0,0.3571428571428571,2023-02-25T01:31:00.000000,2023-02-25T01:45:00.000000,15
2023-02-25T01:45:00.000000,0.0,0.3571428571428571,2023-02-25T01:46:00.000000,2023-02-25T02:00:00.000000,15
2023-02-25T02:00:00.000000,0.0,0.3571428571428571,2023-02-25T02:01:00.000000,2023-02-25T02:15:00.000000,15
2023-02-25T02:15:00.000000,0.0,0.3571428571428571,2023-02-25T02:16:00.000000,2023-02-25T02:30:00.000000,15
2023-02-25T02:30:00.000000,0.0,0.3571428571428571,2023-02-25T02:31:00.000000,2023-02-25T02:45:00.000000,15
2023-02-25T02:45:00.000000,0.0,0.3571428571428571,2023-02-25T02:46:00.000000,2023-02-25T03:00:00.000000,15
2023-02-25T03:00:00.000000,0.0,0.3571428571428571,2023-02-25T03:01:00.000000,2023-02-25T03:15:00.000000,15
2023-02-25T03:15:00.000000,0.0,0.3571428571428571,2023-02-25T03:16:00.000000,2023-02-25T03:30:00.000000,15
2023-02-25T03:30:00.000000,0.0,0.3571428571428571,2023-02-25T03:31:00.000000,2023-02-25T03:45:00.000000,15
2023-02-25T03:45:00.000000,0.0,0.3571428571428571,2023-02-25T03:46:00.000000,2023-02-25T04:00:00.000000,15
2023-02-25T04:00:00.000000,0.0,0.3571428571428571,2023-02-25T04:01:00.000000,2023-02-25T04:15:00.000000,15
2023-02-25T04:15:00.000000,0.0,0.3571428571428571,2023-02-25T04:16:00.000000,2023-02-25T04:30:00.000000,15
2023-02-25T04:30:00.000000,0.0,0.3571428571428571,2023-02-25T04:31:00.000000,2023-02-25T04:45:00.000000,15
2023-02-25T04:45:00.000000,0.0,0.3571428571428571,2023-02-25T04:46:00.000000,2023-02-25T05:00:00.000000,15
2023-02-25T05:00:00.000000,0.0,0.3571428571428571,2023-02-25T05:01:00.000000,2023-02-25T05:15:00.000000,15
2023-02-25T05:15:00.000000,0.0,0.3571428571428571,2023-02-25T05:16:00.000000,2023-02-25T05:30:00.000000,15
2023-02-25T05:30:00.000000,0.0,0.3571428571428571,2023-02-25T05:31:00.000000,2023-02-25T05:45:00.000000,15
2023-02-25T05:45:00.000000,0.0,0.3571428571428571,2023-02-25T05:46:00.000000,2023-02-25T06:00:00.000000,15
2023-02-25T06:00:00.000000,0.0,0.3571428571428571,2023-02-25T06:01:00.000000,2023-02-25T06:15:00.000000,15
2023-02-25T06:15:00.000000,0.0,0.3571428571428571,2023-02-25T06:16:00.000000,2023-02-25T06:30:00.000000,15
2023-02-25T06:30:00.000000,0.2249408050513023,0.0,2023-02-25T06:31:00.000000,2023-02-25T06:45:00.000000,15
2023-02-25T06:45:00.000000,0.2249408050513023,0.0,2023-02-25T06:46:00.000000,2023-02-25T07:00:00.000000,15
2023-02-25T07:00:00.000000,0.2249408050513023,0.0,2023-02-25T07:01:00.000000,2023-02-25T07:15:00.000000,15
2023-02-25T07:15:00.000000,0.2249408050513023,0.0,2023-02-25T07:16:00.000000,2023-02-25T07:30:00.000000,15
2023-02-25T07:30:00.000000,0.2249408050513023,0.0,2023-02-25T07:31:00.000000,2023-02-25T07:45:00.000000,15
2023-02-25T07:45:00.000000,0.2249408050513023,0.0,2023-02-25T07:46:00.000000,2023-02-25T08:00:00.000000,15
2023-02-25T08:00:00.000000,0.2249408050513023,0.0,2023-02-25T08:01:00.000000,2023-02-25T08:15:00.000000,15
2023-02-25T08:15:00.000000,0.2249408050513023,0.0,2023-02-25T08:16:00.000000,2023-02-25T08:30:00.000000,15
2023-02-25T08:30:00.000000,0.2249408050513023,0.0,2023-02-25T08:31:00.000000,2023-02-25T08:45:00.000000,15
2023-02-25T08:45:00.000000,0.2249408050513023,0.0,2023-02-25T08:46:00.000000,2023-02-25T09:00:00.000000,15
2023-02-25T09:00:00.000000,0.2249408050513023,0.0,2023-02-25T09:01:00.000000,2023-02-25T09:15:00.000000,15
2023-02-25T09:15:00.000000,0.2249408050513023,0.0,2023-02-25T09:16:00.000000,2023-02-25T09:30:00.000000,15
2023-02-25T09:30:00.000000,0.2249408050513023,0.0,2023-02-25T09:31:00.000000,2023-02-25T09:45:00.000000,15
2023-02-25T09:45:00.000000,0.2249408050513023,0.0,2023-02-25T09:46:00.000000,2023-02-25T10:00:00.000000,15
2023-02-25T10:00:00.000000,0.2249408050513023,0.0,2023-02-25T10:01:00.000000,2023-02-25T10:15:00.000000,15
2023-02-25T10:15:00.000000,0.2249408050513023,0.0,2023-02-25T10:16:00.000000,2023-02-25T10:30:00.000000,15
2023-02-25T10:30:00.000000,0.2249408050513023,0.0,2023-02-25T10:31:00.000000,2023-02-25T10:45:00.000000,15
2023-02-25T10:45:00.000000,0.2249408050513023,0.0,2023-02-25T10:46:00.000000,2023-02-25T11:00:00.000000,15
2023-02-25T11:00:00.000000,0.2249408050513023,0.0,2023-02-25T11:01:00.000000,2023-02-25T11:15:00.000000,15
2023-02-25T11:15:00.000000,0.2249408050513023,0.0,2023-02-25T11:16:00.000000,2023-02-25T11:30:00.000000,15
2023-02-25T11:30:00.000000,0.2249408050513023,0.0,2023-02-25T11:31:00.000000,2023-02-25T11:45:00.000000,15
2023-02-25T11:45:00.000000,0.2249408050513023,0.0,2023-02-25T11:46:00.000000,2023-02-25T12:00:00.000000,15
2023-02-25T12:00:00.000000,0.2249408050513023,0.0,2023-02-25T12:01:00.000000,2023-02-25T12:15:00.000000,15
2023-02-25T12:15:00.000000,0.2249408050513023,0.0,2023-02-25T12:16:00.000000,2023-02-25T12:30:00.000000,15
2023-02-25T12:30:00.000000,0.2249408050513023,0.0,2023-02-25T12:31:00.000000,2023-02-25T12:45:00.000000,15
2023-02-25T12:45:00.000000,0.2249408050513023,0.0,2023-02-25T12:46:00.000000,2023-02-25T13:00:00.000000,15
2023-02-25T13:00:00.000000,0.2249408050513023,0.0,2023-02-25T13:01:00.000000,2023-02-25T13:15:00.000000,15
2023-02-25T13:15:00.000000,0.2249408050513023,0.0,2023-02-25T13:16:00.000000,2023-02-25T13:30:00.000000,15
2023-02-25T13:30:00.000000,0.2249408050513023,0.0,2023-02-25T13:31:00.000000,2023-02-25T13:45:00.000000,15
2023-02-25T13:45:00.000000,0.2249408050513023,0.0,2023-02-25T13:46:00.000000,2023-02-25T14:00:00.000000,15
2023-02-25T14:00:00.000000,0.2249408050513023,0.0,2023-02-25T14:01:00.000000,2023-02-25T14:15:00.000000,15
2023-02-25T14:15:00.000000,0.2249408050513023,0.0,2023-02-25T14:16:00.000000,2023-02-25T14:30:00.000000,15
2023-02-25T14:30:00.000000,0.2249408050513023,0.0,2023-02-25T14:31:00.000000,2023-02-25T14:45:00.000000,15
2023-02-25T14:45:00.000000,0.2249408050513023,0.0,2023-02-25T14:46:00.000000,2023-02-25T15:00:00.000000,15
2023-02-25T15:00:00.000000,0.2249408050513023,0.0,2023-02-25T15:01:00.000000,2023-02-25T15:15:00.000000,15
2023-02-25T15:15:00.000000,0.2249408050513023,0.0,2023-02-25T15:16:00.000000,2023-02-25T15:30:00.000000,15
2023-02-25T15:30:00.000000,0.2249408050513023,0.0,2023-02-25T15:31:00.000000,2023-02-25T15:45:00.000000,15
2023-02-25T15:45:00.000000,0.2249408050513023,0.0,2023-02-25T15:46:00.000000,2023-02-25T16:00:00.000000,15
2023-02-25T16:00:00.000000,0.2249408050513023,0.0,2023-02-25T16:01:00.000000,2023-02-25T16:15:00.000000,15
2023-02-25T16:15:00.000000,0.2249408050513023,0.0,2023-02-25T16:16:00.000000,2023-02-25T16:30:00.000000,15
2023-02-25T16:30:00.000000,0.2249408050513023,0.0,2023-02-25T16:31:00.000000,2023-02-25T16:45:00.000000,15
2023-02-25T16:45:00.000000,0.2249408050513023,0.0,2023-02-25T16:46:00.000000,2023-02-25T17:00:00.000000,15
2023-02-25T17:00:00.000000,0.2249408050513023,0.0,2023-02-25T17:01:00.000000,2023-02-25T17:15:00.000000,15
2023-02-25T17:15:00.000000,0.2249408050513023,0.0,2023-02-25T17:16:00.000000,2023-02-25T17:30:00.000000,15
2023-02-25T17:30:00.000000,0.2249408050513023,0.0,2023-02-25T17:31:00.000000,2023-02-25T17:45:00.000000,15
2023-02-25T17:45:00.000000,0.2249408050513023,0.0,2023-02-25T17:46:00.000000,2023-02-25T18:00:00.000000,15
2023-02-25T18:00:00.000000,0.2249408050513023,0.0,2023-02-25T18:01:00.000000,2023-02-25T18:15:00.000000,15
2023-02-25T18:15:00.000000,0.2249408050513023,0.0,2023-02-25T18:16:00.000000,2023-02-25T18:30:00.000000,15
2023-02-25T18:30:00.000000,0.2249408050513023,0.0,2023-02-25T18:31:00.000000,2023-02-25T18:45:00.000000,15
2023-02-25T18:45:00.000000,0.2249408050513023,0.0,2023-02-25T18:46:00.000000,2023-02-25T19:00:00.000000,15
2023-02-25T19:00:00.000000,0.2249408050513023,0.0,2023-02-25T19:01:00.000000,2023-02-25T19:15:00.000000,15
2023-02-25T19:15:00.000000,0.2249408050513023,0.0,2023-02-25T19:16:00.000000,2023-02-25T19:30:00.000000,15
2023-02-25T19:30:00.000000,0.23019091136595518,0.0,2023-02-25T19:31:00.000000,2023-02-25T19:45:00.000000,15
2023-02-25T19:45:00.000000,0.2328159645232816,0.0,2023-02-25T19:46:00.000000,2023-02-25T20:00:00.000000,15
2023-02-25T20:00:00.000000,0.2328159645232816,0.0,2023-02-25T20:01:00.000000,2023-02-25T20:15:00.000000,15
2023-02-25T20:15:00.000000,0.2328159645232816,0.0,2023-02-25T20:16:00.000000,2023-02-25T20:30:00.000000,15
2023-02-25T20:30:00.000000,0.2328159645232816,0.0,2023-02-25T20:31:00.000000,2023-02-25T20:45:00.000000,15
2023-02-25T20:45:00.000000,0.2328159645232816,0.0,2023-02-25T20:46:00.000000,2023-02-25T21:00:00.000000,15
2023-02-25T21:00:00.000000,0.2328159645232816,0.0,2023-02-25T21:01:00.000000,2023-02-25T21:15:00.000000,15
2023-02-25T21:15:00.000000,0.2328159645232816,0.0,2023-02-25T21:16:00.000000,2023-02-25T21:30:00.000000,15
2023-02-25T21:30:00.000000,0.2328159645232816,0.0,2023-02-25T21:31:00.000000,2023-02-25T21:45:00.000000,15
2023-02-25T21:45:00.000000,0.2328159645232816,0.0,2023-02-25T21:46:00.000000,2023-02-25T22:00:00.000000,15
2023-02-25T22:00:00.000000,0.2328159645232816,0.0,2023-02-25T22:01:00.000000,2023-02-25T22:15:00.000000,15
2023-02-25T22:15:00.000000,0.2328159645232816,0.0,2023-02-25T22:16:00.000000,2023-02-25T22:30:00.000000,15
2023-02-25T22:30:00.000000,0.2328159645232816,0.0,2023-02-25T22:31:00.000000,2023-02-25T22:45:00.000000,15
2023-02-25T22:45:00.000000,0.2328159645232816,0.0,2023-02-25T22:46:00.000000,2023-02-25T23:00:00.000000,15
2023-02-25T23:00:00.000000,0.2328159645232816,0.0,2023-02-25T23:01:00.000000,2023-02-25T23:15:00.000000,15
2023-02-25T23:15:00.000000,0.2328159645232816,0.0,2023-02-25T23:16:00.000000,2023-02-25T23:30:00.000000,15
2023-02-25T23:30:00.000000,0.0,0.39285714285714285,2023-02-25T23:31:00.000000,2023-02-25T23:45:00.000000,15
2023-02-25T23:45:00.000000,0.0,0.39285714285714285,2023-02-25T23:46:00.000000,2023-02-26T00:00:00.000000,15
2023-02-26T00:00:00.000000,0.0,0.39285714285714285,2023-02-26T00:01:00.000000,2023-02-26T00:15:00.000000,15
2023-02-26T00:15:00.000000,0.0,0.39285714285714285,2023-02-26T00:16:00.000000,2023-02-26T00:30:00.000000,15
2023-02-26T00:30:00.000000,0.0,0.39285714285714285,2023-02-26T00:31:00.000000,2023-02-26T00:45:00.000000,15
2023-02-26T00:45:00.000000,0.0,0.39285714285714285,2023-02-26T00:46:00.000000,2023-02-26T01:00:00.000000,15
2023-02-26T01:00:00.000000,0.0,0.39285714285714285,2023-02-26T01:01:00.000000,2023-02-26T01:15:00.000000,15
2023-02-26T01:15:00.000000,0.0,0.39285714285714285,2023-02-26T01:16:00.000000,2023-02-26T01:30:00.000000,15
2023-02-26T01:30:00.000000,0.0,0.39285714285714285,2023-02-26T01:31:00.000000,2023-02-26T01:45:00.000000,15
2023-02-26T01:45:00.000000,0.0,0.39285714285714285,2023-02-26T01:46:00.000000,2023-02-26T02:00:00.000000,15
2023-02-26T02:00:00.000000,0.0,0.39285714285714285,2023-02-26T02:01:00.000000,2023-02-26T02:15:00.000000,15
2023-02-26T02:15:00.000000,0.0,0.39285714285714285,2023-02-26T02:16:00.000000,2023-02-26T02:30:00.000000,15
2023-02-26T02:30:00.000000,0.0,0.39285714285714285,2023-02-26T02:31:00.000000,2023-02-26T02:45:00.000000,15
2023-02-26T02:45:00.000000,0.0,0.39285714285714285,2023-02-26T02:46:00.000000,2023-02-26T03:00:00.000000,15
2023-02-26T03:00:00.000000,0.0,0.39285714285714285,2023-02-26T03:01:00.000000,2023-02-26T03:15:00.000000,15
2023-02-26T03:15:00.000000,0.0,0.39285714285714285,2023-02-26T03:16:00.000000,2023-02-26T03:30:00.000000,15
2023-02-26T03:30:00.000000,0.0,0.39285714285714285,2023-02-26T03:31:00.000000,2023-02-26T03:45:00.000000,15
2023-02-26T03:45:00.000000,0.0,0.39285714285714285,2023-02-26T03:46:00.000000,2023-02-26T04:00:00.000000,15
2023-02-26T04:00:00.000000,0.0,0.39285714285714285,2023-02-26T04:01:00.000000,2023-02-26T04:15:00.000000,15
2023-02-26T04:15:00.000000,0.0,0.39285714285714285,2023-02-26T04:16:00.000000,2023-02-26T04:30:00.000000,15
2023-02-26T04:30:00.000000,0.0,0.39285714285714285,2023-02-26T04:31:00.000000,2023-02-26T04:45:00.000000,15
2023-02-26T04:45:00.000000,0.0,0.39285714285714285,2023-02-26T04:46:00.000000,2023-02-26T05:00:00.000000,15
2023-02-26T05:00:00.000000,0.0,0.39285714285714285,2023-02-26T05:01:00.000000,2023-02-26T05:15:00.000000,15
2023-02-26T05:15:00.000000,0.0,0.39285714285714285,2023-02-26T05:16:00.000000,2023-02-26T05:30:00.000000,15
2023-02-26T05:30:00.000000,0.0,0.39285714285714285,2023-02-26T05:31:00.000000,2023-02-26T05:45:00.000000,15
2023-02-26T05:45:00.000000,0.0,0.39285714285714285,2023-02-26T05:46:00.000000,2023-02-26T06:00:00.000000,15
2023-02-26T06:00:00.000000,0.0,0.39285714285714285,2023-02-26T06:01:00.000000,2023-02-26T06:15:00.000000,15
2023-02-26T06:15:00.000000,0.0,0.39285714285714285,2023-02-26T06:16:00.000000,2023-02-26T06:30:00.000000,15
2023-02-26T06:30:00.000000,0.2328159645232816,0.0,2023-02-26T06:31:00.000000,2023-02-26T06:45:00.000000,15
2023-02-26T06:45:00.000000,0.2328159645232816,0.0,2023-02-26T06:46:00.000000,2023-02-26T07:00:00.000000,15
2023-02-26T07:00:00.000000,0.2328159645232816,0.0,2023-02-26T07:01:00.000000,2023-02-26T07:15:00.000000,15
2023-02-26T07:15:00.000000,0.2328159645232816,0.0,2023-02-26T07:16:00.000000,2023-02-26T07:30:00.000000,15
2023-02-26T07:30:00.000000,0.2328159645232816,0.0,2023-02-26T07:31:00.000000,2023-02-26T07:45:00.000000,15
2023-02-26T07:45:00.000000,0.2328159645232816,0.0,2023-02-26T07:46:00.000000,2023-02-26T08:00:00.000000,15
2023-02-26T08:00:00.000000,0.2328159645232816,0.0,2023-02-26T08:01:00.000000,2023-02-26T08:15:00.000000,15
2023-02-26T08:15:00.000000,0.2328159645232816,0.0,2023-02-26T08:16:00.000000,2023-02-26T08:30:00.000000,15
2023-02-26T08:30:00.000000,0.2328159645232816,0.0,2023-02-26T08:31:00.000000,2023-02-26T08:45:00.000000,15
2023-02-26T08:45:00.000000,0.2328159645232816,0.0,2023-02-26T08:46:00.000000,2023-02-26T09:00:00.000000,15
2023-02-26T09:00:00.000000,0.2328159645232816,0.0,2023-02-26T09:01:00.000000,2023-02-26T09:15:00.000000,15
2023-02-26T09:15:00.000000,0.2328159645232816,0.0,2023-02-26T09:16:00.000000,2023-02-26T09:30:00.000000,15
2023-02-26T09:30:00.000000,0.2328159645232816,0.0,2023-02-26T09:31:00.000000,2023-02-26T09:45:00.000000,15
2023-02-26T09:45:00.000000,0.2328159645232816,0.0,2023-02-26T09:46:00.000000,2023-02-26T10:00:00.000000,15
2023-02-26T10:00:00.000000,0.2328159645232816,0.0,2023-02-26T10:01:00.000000,2023-02-26T10:15:00.000000,15
2023-02-26T10:15:00.000000,0.2328159645232816,0.0,2023-02-26T10:16:00.000000,2023-02-26T10:30:00.000000,15
2023-02-26T10:30:00.000000,0.2328159645232816,0.0,2023-02-26T10:31:00.000000,2023-02-26T10:45:00.000000,15
2023-02-26T10:45:00.000000,0.2328159645232816,0.0,2023-02-26T10:46:00.000000,2023-02-26T11:00:00.000000,15
2023-02-26T11:00:00.000000,0.2328159645232816,0.0,2023-02-26T11:01:00.000000,2023-02-26T11:15:00.000000,15
2023-02-26T11:15:00.000000,0.2328159645232816,0.0,2023-02-26T11:16:00.000000,2023-02-26T11:30:00.000000,15
2023-02-26T11:30:00.000000,0.2328159645232816,0.0,2023-02-26T11:31:00.000000,2023-02-26T11:45:00.000000,15
2023-02-26T11:45:00.000000,0.2328159645232816,0.0,2023-02-26T11:46:00.000000,2023-02-26T12:00:00.000000,15
2023-02-26T12:00:00.000000,0.2328159645232816,0.0,2023-02-26T12:01:00.000000,2023-02-26T12:15:00.000000,15
2023-02-26T12:15:00.000000,0.2328159645232816,0.0,2023-02-26T12:16:00.000000,2023-02-26T12:30:00.000000,15
2023-02-26T12:30:00.000000,0.2328159645232816,0.0,2023-02-26T12:31:00.000000,2023-02-26T12:45:00.000000,15
2023-02-26T12:45:00.000000,0.2328159645232816,0.0,2023-02-26T12:46:00.000000,2023-02-26T13:00:00.000000,15
2023-02-26T13:00:00.000000,0.2328159645232816,0.0,2023-02-26T13:01:00.000000,2023-02-26T13:15:00.000000,15
2023-02-26T13:15:00.000000,0.2328159645232816,0.0,2023-02-26T13:16:00.000000,2023-02-26T13:30:00.000000,15
2023-02-26T13:30:00.000000,0.2328159645232816,0.0,2023-02-26T13:31:00.000000,2023-02-26T13:45:00.000000,15
2023-02-26T13:45:00.000000,0.2328159645232816,0.0,2023-02-26T13:46:00.000000,2023-02-26T14:00:00.000000,15
2023-02-26T14:00:00.000000,0.2328159645232816,0.0,2023-02-26T14:01:00.000000,2023-02-26T14:15:00.000000,15
2023-02-26T14:15:00.000000,0.2328159645232816,0.0,2023-02-26T14:16:00.000000,2023-02-26T14:30:00.000000,15
2023-02-26T14:30:00.000000,0.2328159645232816,0.0,2023-02-26T14:31:00.000000,2023-02-26T14:45:00.000000,15
2023-02-26T14:45:00.000000,0.2328159645232816,0.0,2023-02-26T14:46:00.000000,2023-02-26T15:00:00.000000,15
2023-02-26T15:00:00.000000,0.2328159645232816,0.0,2023-02-26T15:01:00.000000,2023-02-26T15:15:00.000000,15
2023-02-26T15:15:00.000000,0.2328159645232816,0.0,2023-02-26T15:16:00.000000,2023-02-26T15:30:00.000000,15
2023-02-26T15:30:00.000000,0.2328159645232816,0.0,2023-02-26T15:31:00.000000,2023-02-26T15:45:00.000000,15
2023-02-26T15:45:00.000000,0.2328159645232816,0.0,2023-02-26T15:46:00.000000,2023-02-26T16:00:00.000000,15
2023-02-26T16:00:00.000000,0.2328159645232816,0.0,2023-02-26T16:01:00.000000,2023-02-26T16:15:00.000000,15
2023-02-26T16:15:00.000000,0.2328159645232816,0.0,2023-02-26T16:16:00.000000,2023-02-26T16:30:00.000000,15
